Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Jacy Sheldon 2024 Prizm WNBA #3 Kaleidoscopic - Orange Pulsar","Raw","-78.47","-$10.02","$12.77","$2.75 (08/24/2025)","$9.61","$2.75","$17.50","0.00","9","$86.51"
"Brian Thomas Jr. 2024 Prizm #PJ-BTJ Premier Jerseys - Pink","Raw","-78.46","-$4.70","$5.99","$1.29 (01/22/2026)","$3.33","$0.99","$20.33","1160.00","126","$420.11"
"Rome Odunze 2024 Optic #286 Electricity","Raw","-78.46","-$102.00","$130.00","$28.00 (12/07/2025)","$62.32","$26.00","$130.00","0.00","16","$997.07"
"JJ McCarthy 2024 Donruss #303 Optic Preview - Purple","Raw","-78.46","-$255.00","$325.00","$70.00 (11/25/2025)","$301.40","$70.00","$406.99","0.00","5","$1506.99"
"DJ Lagway 2024 Prizm Draft Picks #182 Silver","Raw","-78.45","-$3.61","$4.60","$0.99 (01/02/2026)","$3.86","$0.99","$9.99","150.88","143","$551.73"
"Jared McCain 2024 Prizm #222 Silver","Raw","-78.45","-$40.01","$51.00","$10.99 (02/06/2026)","$17.73","$0.99","$75.00","0.00","1227","$21755.78"
"Tetairoa McMillan 2024 Bowman Best University #30 Orange Refractor","Raw","-78.45","-$22.75","$29.00","$6.25 (12/11/2025)","$17.35","$6.25","$29.00","266.67","11","$190.89"
"Zach Edey 2024 Hoops #239 Premium","Raw","-78.44","-$5.10","$6.50","$1.40 (12/01/2025)","$3.60","$0.99","$14.99","650.00","45","$161.92"
"LaMelo Ball 2020 Select #298 Courtside","Raw","-78.44","-$7.06","$9.00","$1.94 (02/01/2026)","$4.27","$0.99","$17.50","-27.59","21","$89.73"
"Joe Milton III 2024 Donruss #319 Optic Preview - Blue Scope","PSA 10","-78.43","-$89.11","$113.61","$24.50 (12/24/2025)","$67.11","$24.50","$113.61","0.00","9","$604.02"
"Zay Flowers 2023 Optic #210 Pink","Raw","-78.43","-$3.60","$4.59","$0.99 (02/04/2026)","$2.97","$0.90","$18.25","-61.80","102","$303.41"
"CJ Baxter 2024 Bowman Chrome University #PA-CBA Prospect Auto - Refractor (1st)","Raw","-78.43","-$10.98","$14.00","$3.02 (01/20/2026)","$12.09","$3.02","$20.00","26.92","33","$399.10"
"Scoot Henderson 2023 Contenders Optic #12 Rookie Roundup","Raw","-78.43","-$5.49","$7.00","$1.51 (01/25/2026)","$3.02","$0.99","$8.99","450.00","22","$66.51"
"Derik Queen 2024 Bowman Chrome University #19 Black & Gold Stealth Refractor (1st)","Raw","-78.43","-$39.99","$50.99","$11.00 (09/29/2025)","$32.71","$11.00","$50.99","0.00","7","$228.99"
"Adonai Mitchell 2024 Origins #108 Blue","Raw","-78.42","-$7.45","$9.50","$2.05 (01/08/2026)","$3.63","$0.99","$9.50","30.00","13","$47.15"
"JJ McCarthy 2024 Select #441 Field Level Silver","PSA 10","-78.42","-$298.00","$380.00","$82.00 (01/02/2026)","$174.50","$68.00","$380.00","0.00","26","$4536.94"
"Michael Penix Jr. 2024 Donruss #308 Optic Preview - Holo","PSA 10","-78.42","-$149.00","$190.00","$41.00 (02/06/2026)","$85.65","$29.00","$190.00","5400.00","55","$4710.52"
"Matas Buzelis 2024 Select #277 Courtside Silver","Raw","-78.42","-$61.77","$78.77","$17.00 (01/18/2026)","$43.92","$17.00","$100.00","0.00","16","$702.68"
"Giannis Antetokounmpo 2024 Prizm #85 Image Variation","Raw","-78.42","-$47.05","$60.00","$12.95 (12/22/2025)","$27.77","$5.00","$63.00","0.00","20","$555.42"
"Micah Parsons 2021 Mosaic #362 Silver","Raw","-78.41","-$4.54","$5.79","$1.25 (02/01/2026)","$4.76","$0.99","$22.50","65.31","81","$385.76"
"Keelon Russell 2025 Luminance #NIL-KRL Future Signatures NIL","Raw","-78.41","-$130.74","$166.74","$36.00 (12/15/2025)","$68.84","$19.06","$166.74","0.00","10","$688.38"
"Ja Morant 2019 Prizm #249 Photo Variation (Layup)","BGS 9.5","-78.41","-$34.50","$44.00","$9.50 (01/04/2026)","$26.43","$9.50","$48.67","44.44","13","$343.65"
"Jaylen Wright 2024 Donruss #344 Rated Rookie Autographs - Blue","Raw","-78.41","-$11.80","$15.05","$3.25 (12/19/2025)","$7.55","$3.25","$15.05","0.00","6","$45.28"
"Marvin Harrison Jr. 2024 Optic #276 Stars","Raw","-78.40","-$19.60","$25.00","$5.40 (01/31/2026)","$12.48","$0.99","$44.00","0.00","127","$1584.42"
"Toumani Camara 2023 Optic #204 Choice Red","Raw","-78.40","-$15.68","$20.00","$4.32 (01/28/2026)","$11.01","$2.75","$20.50","28.57","9","$99.13"
"Jordan Hawkins 2023 Court Kings #137 Rookies III","Raw","-78.40","-$11.76","$15.00","$3.24 (12/08/2025)","$8.88","$1.06","$18.99","-83.78","6","$53.29"
"Keon Coleman 2024 Prizm #362 Silver","Raw","-78.40","-$3.59","$4.58","$0.99 (02/05/2026)","$3.73","$0.99","$18.00","653.57","633","$2363.54"
"Ace Bailey 2025 Topps #CM-AB Contemporary Marks - Green Rainbow","Raw","-78.40","-$294.00","$375.00","$81.00 (02/01/2026)","$140.60","$70.00","$400.00","0.00","20","$2812.00"
"Brian Thomas Jr. 2024 Prizm #314 Rookie Autographs - Red Wave","PSA 9","-78.40","-$294.00","$375.00","$81.00 (12/16/2025)","$188.96","$71.00","$375.00","0.00","15","$2834.44"
"Cam Whitmore 2023 Select #69 Concourse Red","Raw","-78.38","-$3.59","$4.58","$0.99 (12/26/2025)","$6.50","$0.99","$11.00","-54.55","10","$65.00"
"Baker Mayfield 2018 Contenders Draft Picks #24 Game Day Ticket","Raw","-78.38","-$3.59","$4.58","$0.99 (01/24/2026)","$2.12","$0.99","$4.58","1200.00","26","$55.23"
"Stephon Castle 2024 Court Kings #13 Paint by Numbers","Raw","-78.38","-$435.01","$555.00","$119.99 (12/28/2025)","$126.80","$5.00","$555.00","0.00","17","$2155.55"
"Bub Carrington 2024 Prizm #244 Skewed","Raw","-78.38","-$14.50","$18.50","$4.00 (12/31/2025)","$11.48","$0.99","$36.00","0.00","25","$286.95"
"Michael Penix Jr. 2024 Prizm #2 Prizm Flashback Rookies - Silver","Raw","-78.38","-$29.00","$37.00","$8.00 (01/27/2026)","$22.90","$0.99","$46.00","60.00","176","$4029.79"
"Cam Akers 2020 Donruss #325 Base","PSA 10","-78.38","-$14.50","$18.50","$4.00 (02/04/2026)","$9.55","$1.99","$18.95","166.67","8","$76.43"
"Jayden Daniels 2024 Topps Chrome #RA-JDA Rookie Auto - Aqua Refractor","Raw","-78.38","-$743.00","$948.00","$205.00 (12/29/2025)","$660.73","$205.00","$1050.00","0.00","25","$16518.31"
"LeBron James 2025 Topps Silver Pack #TC-LJ 1980-81 Topps Chrome - Aqua Refractor","Raw","-78.37","-$78.37","$100.00","$21.63 (01/28/2026)","$32.71","$10.50","$100.00","0.00","22","$719.69"
"Joe Milton III 2024 Prizm #RG-JMN Rookie Gear - Pink","Raw","-78.37","-$3.59","$4.58","$0.99 (01/15/2026)","$2.98","$0.99","$10.99","1666.67","106","$315.45"
"Spencer Rattler 2024 Topps Resurgence #EL-9 Electro-Lights","Raw","-78.37","-$14.49","$18.49","$4.00 (02/04/2026)","$9.67","$2.01","$18.49","0.00","12","$116.01"
"Dalton Knecht 2024 Select #276 Courtside Blue Flash","Raw","-78.37","-$8.15","$10.40","$2.25 (11/23/2025)","$4.88","$1.00","$10.40","0.00","5","$24.40"
"Stephen Curry 2024 Select #10 Solar Eclipse","Raw","-78.36","-$431.00","$550.00","$119.00 (01/31/2026)","$215.97","$98.50","$550.00","0.00","20","$4319.42"
"Brock Bowers 2024 Optic #215 Blue Glitter","Raw","-78.36","-$137.13","$175.00","$37.87 (02/05/2026)","$93.10","$37.87","$175.00","0.00","65","$6051.23"
"Hugo Gonzalez 2025 Topps Chrome #278 Image Variation","Raw","-78.36","-$52.50","$67.00","$14.50 (02/03/2026)","$22.99","$0.99","$70.00","0.00","43","$988.42"
"Cooper Flagg 2025 Topps #80BK-51 1980-81 Topps","Raw","-78.36","-$29.78","$38.00","$8.22 (02/06/2026)","$9.31","$0.99","$79.99","0.00","1702","$15843.26"
"Donovan Clingan 2024 Mosaic #246 Genesis","Raw","-78.35","-$66.59","$84.99","$18.40 (01/28/2026)","$40.89","$18.40","$84.99","0.00","15","$613.37"
"Dalton Knecht 2024 Prizm Draft Picks #7 High Voltage","Raw","-78.35","-$11.76","$15.01","$3.25 (11/11/2025)","$9.67","$1.00","$25.84","266.67","11","$106.42"
"Jared McCain 2024 Optic #270 Red Glitter","Raw","-78.35","-$58.76","$75.00","$16.24 (01/22/2026)","$52.71","$16.24","$100.00","0.00","6","$316.24"
"Tyler Warren 2025 Donruss #337 Press Proof Purple","Raw","-78.34","-$8.14","$10.39","$2.25 (02/01/2026)","$3.66","$0.99","$18.00","0.00","95","$347.73"
"Jayden Daniels 2024 Topps Chrome #201 Green Geometric Refractor","PSA 9","-78.34","-$113.99","$145.50","$31.51 (12/21/2025)","$96.18","$31.51","$145.50","0.00","6","$577.10"
"Matas Buzelis 2024 Hoops #241 Dragon Year","Raw","-78.34","-$85.00","$108.50","$23.50 (01/01/2026)","$39.79","$5.50","$115.00","0.00","23","$915.06"
"Cam Whitmore 2023 One and One #148 Base","Raw","-78.34","-$18.54","$23.66","$5.13 (01/28/2026)","$10.81","$2.52","$23.66","137.50","19","$205.43"
"Alexandre Sarr 2024 Optic #14 White Hot Rookies - Lime Green","Raw","-78.33","-$11.75","$15.00","$3.25 (01/22/2026)","$4.12","$0.99","$15.00","0.00","8","$32.98"
"Kyshawn George 2024 Select #177 Premier Level White Scope","Raw","-78.33","-$23.50","$30.00","$6.50 (12/21/2025)","$27.59","$6.50","$76.00","0.00","8","$220.70"
"Cameron Brink 2024 Prizm WNBA #14 Kaleidoscopic - Green","Raw","-78.33","-$11.75","$15.00","$3.25 (11/30/2025)","$9.47","$3.25","$15.00","0.00","38","$359.75"
"Stephen Curry 2022 Optic #10 Splash!","Raw","-78.33","-$5.17","$6.60","$1.43 (02/04/2026)","$2.36","$0.99","$9.04","-29.35","65","$153.45"
"Bronny James Jr. 2024 Select #179 Premier Level Blue Wave","Raw","-78.33","-$11.75","$15.00","$3.25 (01/17/2026)","$6.90","$2.25","$15.00","0.00","5","$34.50"
"Desmond Bane 2020 Optic #180 Holo","PSA 9","-78.33","-$11.75","$15.00","$3.25 (07/06/2025)","$14.05","$3.25","$20.00","-28.57","5","$70.25"
"Malachi Corley 2024 Donruss #26 Bomb Squad Autographs (/199)","Raw","-78.33","-$11.75","$15.00","$3.25 (08/24/2025)","$11.26","$0.99","$26.00","0.00","28","$315.26"
"Jordan Travis 2024 Optic #260 Green Velocity","Raw","-78.33","-$7.05","$9.00","$1.95 (11/16/2025)","$3.64","$0.99","$11.00","0.00","45","$163.71"
"Will Levis 2023 Absolute #114 Base","PSA 10","-78.33","-$11.75","$15.00","$3.25 (01/19/2026)","$7.20","$2.25","$15.00","-77.27","5","$35.99"
"Trae Young 2018 Optic #198 Hyper Pink","Raw","-78.33","-$11.75","$15.00","$3.25 (01/04/2026)","$10.45","$3.25","$22.50","-38.71","19","$198.54"
"Bo Nix 2024 Donruss #19 Rated Rookies Retro","PSA 8","-78.33","-$23.50","$30.00","$6.50 (01/27/2026)","$12.26","$4.25","$30.00","2800.00","29","$355.66"
"Dylan Harper 2025 Topps #202 Holo Foil","Raw","-78.33","-$23.50","$30.00","$6.50 (02/02/2026)","$7.65","$0.99","$30.00","0.00","79","$604.20"
"Paul Pierce 2003 Topps Chrome #14 Refractor","Raw","-78.33","-$11.75","$15.00","$3.25 (12/29/2025)","$8.58","$1.99","$20.00","5.56","19","$163.10"
"Justin Fields 2021 Select #350 Field Level Silver","PSA 9","-78.33","-$11.75","$15.00","$3.25 (12/02/2025)","$9.60","$3.25","$15.00","-16.67","5","$48.00"
"Ja Morant 2019 Prizm #249 Base","SGC 9","-78.33","-$11.75","$15.00","$3.25 (11/11/2025)","$8.45","$3.25","$15.00","-28.57","5","$42.25"
"Ricky Pearsall 2024 Select #173 Premier Level Blue","Raw","-78.33","-$23.50","$30.00","$6.50 (02/05/2026)","$9.74","$0.99","$30.00","0.00","41","$399.33"
"Jalen McMillan 2024 Prizm #338 Purple","Raw","-78.33","-$11.75","$15.00","$3.25 (02/02/2026)","$11.85","$2.25","$24.75","37.50","11","$130.37"
"Cody Williams 2024 Donruss #NDA-CWU Next Day","Raw","-78.33","-$11.75","$15.00","$3.25 (12/10/2025)","$8.30","$0.99","$17.50","0.00","11","$91.33"
"Tua Tagovailoa 2020 Select #145 Premier Level Purple Die-Cut","PSA 9","-78.33","-$23.50","$30.00","$6.50 (11/07/2025)","$13.86","$3.99","$30.00","-27.27","8","$110.89"
"Kyle Filipowski 2024 Donruss #NDA-KFU Next Day","Raw","-78.33","-$11.75","$15.00","$3.25 (11/28/2025)","$8.95","$3.25","$15.99","0.00","9","$80.55"
"Jordan Addison 2023 Optic #271 Holo","PSA 9","-78.33","-$11.75","$15.00","$3.25 (12/06/2025)","$13.20","$3.25","$20.00","-35.00","13","$171.55"
"Tua Tagovailoa 2020 Chronicles #GK-2 Gridiron Kings","PSA 9","-78.33","-$11.75","$15.00","$3.25 (01/10/2026)","$10.22","$0.99","$24.99","-68.29","13","$132.85"
"Thomas Sorber 2025 Topps #NA-TS New Applicants Autographs","Raw","-78.33","-$11.75","$15.00","$3.25 (02/02/2026)","$9.83","$2.00","$26.00","0.00","47","$461.93"
"Jared Verse 2024 Optic #242 Flex","Raw","-78.33","-$11.75","$15.00","$3.25 (01/10/2026)","$11.97","$2.51","$19.99","0.00","15","$179.49"
"Zaccharie Risacher 2024 Prizm #265 Red Ice","Raw","-78.33","-$11.75","$15.00","$3.25 (02/03/2026)","$7.55","$0.99","$17.99","0.00","238","$1797.68"
"Jaylen Wright 2024 Donruss #344 Rated Rookie Autographs - Green","Raw","-78.33","-$11.75","$15.00","$3.25 (12/10/2025)","$6.13","$1.30","$15.00","233.33","30","$183.85"
"Bo Nix 2024 Score #9 35th Anniversary Rookie","SGC 9.5","-78.33","-$11.75","$15.00","$3.25 (01/13/2026)","$14.33","$3.25","$21.00","600.00","7","$100.30"
"Giannis Antetokounmpo 2025 Topps Chrome #GC-3 Glass Canvas","Raw","-78.33","-$470.00","$600.00","$130.00 (02/06/2026)","$190.49","$100.00","$600.00","0.00","63","$12000.98"
"Ja Morant 2023 Prizm Deca #140 Blue","Raw","-78.33","-$11.75","$15.00","$3.25 (12/29/2025)","$10.44","$1.50","$22.00","-28.00","18","$187.89"
"Garrett Wilson 2022 Prizm #PFR-5 Prizm Flashback Rookies - No Huddle","Raw","-78.33","-$11.75","$15.00","$3.25 (12/21/2025)","$7.89","$2.30","$15.00","-25.00","9","$71.04"
"Joe Alt 2024 Optic #254 Aqua","Raw","-78.33","-$11.75","$15.00","$3.25 (11/18/2025)","$6.06","$1.50","$15.00","0.00","24","$145.48"
"Victor Wembanyama 2023 Prizm Draft Picks #2 Variation","Raw","-78.33","-$11.75","$15.00","$3.25 (01/20/2026)","$8.91","$1.75","$19.00","-78.95","24","$213.92"
"Matthew Golden 2025 Elite #144 Aspirations Shimmer","Raw","-78.33","-$11.75","$15.00","$3.25 (01/24/2026)","$8.46","$1.99","$20.00","0.00","6","$50.74"
"Trevor Lawrence 2021 Select #43 Concourse Silver","Raw","-78.33","-$11.75","$15.00","$3.25 (02/04/2026)","$4.72","$0.99","$15.00","-41.46","48","$226.48"
"Jalen Royals 2025 Donruss #321 Rated Rookie Autographs (/199)","Raw","-78.33","-$11.75","$15.00","$3.25 (02/03/2026)","$11.93","$0.99","$26.00","0.00","18","$214.73"
"Dylan Harper 2025 Topps Chrome #BD-22 Ball of Duty - RayWave Refractor","Raw","-78.33","-$23.50","$30.00","$6.50 (02/05/2026)","$8.58","$1.51","$30.00","0.00","38","$326.15"
"JJ McCarthy 2024 Mosaic #275 NFL Debut - Mosaic","Raw","-78.33","-$4.70","$6.00","$1.30 (02/03/2026)","$5.06","$0.99","$21.50","152.00","126","$637.29"
"Will Howard 2024 Bowman Best University #68 Blue Refractor","Raw","-78.33","-$11.75","$15.00","$3.25 (02/01/2026)","$7.88","$3.25","$15.00","1000.00","11","$86.72"
"Dalton Kincaid 2023 Mosaic #305 Orange","Raw","-78.33","-$11.75","$15.00","$3.25 (09/18/2025)","$8.04","$1.99","$15.00","-14.29","6","$48.23"
"Darius Garland 2019 Optic #195 Choice","Raw","-78.33","-$11.75","$15.00","$3.25 (12/02/2025)","$5.22","$0.99","$15.00","-22.22","7","$36.52"
"Tank Bigsby 2023 Optic #252 Electricity","Raw","-78.33","-$11.75","$15.00","$3.25 (10/02/2025)","$14.26","$3.25","$30.00","-30.00","7","$99.80"
"Brandin Podziemski 2023 Prizm #24 Emergent - Silver","PSA 10","-78.33","-$23.50","$30.00","$6.50 (11/01/2025)","$15.79","$6.50","$30.00","0.00","5","$78.95"
"Dylan Harper 2024 Bowman U Now #5 Base (Print Run: 3,268)","PSA 10","-78.33","-$46.99","$59.99","$13.00 (02/01/2026)","$23.45","$8.50","$59.99","445.45","60","$1406.90"
"Jayden Daniels 2024 Select #217 Club Level Black & Gold Shock","Raw","-78.33","-$23.49","$29.99","$6.50 (01/18/2026)","$13.45","$4.00","$29.99","0.00","24","$322.83"
"Tua Tagovailoa 2020 Chronicles #2 Prizm Black","PSA 10","-78.33","-$23.49","$29.99","$6.50 (01/13/2026)","$20.46","$6.50","$35.86","-64.04","32","$654.63"
"Yang Hansen 2025 Topps #216 Gold","Raw","-78.33","-$18.02","$23.00","$4.99 (02/04/2026)","$10.67","$1.25","$29.99","0.00","53","$565.30"
"Paolo Banchero 2022 Prizm Monopoly #66 Silver","Raw","-78.32","-$11.74","$14.99","$3.25 (01/29/2026)","$10.57","$3.25","$21.83","-79.66","12","$126.80"
"Jaden Ivey 2022 Select #87 Concourse White","Raw","-78.32","-$11.74","$14.99","$3.25 (10/01/2025)","$11.85","$3.25","$15.50","-44.44","5","$59.23"
"Devin Carter 2024 Prizm #231 Skewed","Raw","-78.32","-$11.74","$14.99","$3.25 (06/13/2025)","$6.07","$0.99","$21.50","0.00","12","$72.79"
"Justin Fields 2021 Optic #204 Blue Hyper","PSA 9","-78.32","-$11.74","$14.99","$3.25 (12/29/2025)","$14.66","$3.25","$25.00","-62.96","10","$146.62"
"Ausar Thompson 2023 Select #316 Mezzanine Pink Cracked Ice","Raw","-78.32","-$11.74","$14.99","$3.25 (02/06/2026)","$12.01","$3.25","$20.70","-28.57","5","$60.05"
"CJ Stroud 2023 Prizm Draft Picks #102 Silver","Raw","-78.32","-$11.74","$14.99","$3.25 (01/20/2026)","$5.09","$0.99","$14.99","-64.56","56","$285.31"
"Jayden Daniels 2024 Phoenix #RR-JDS Rookie Rising - Purple","Raw","-78.32","-$11.74","$14.99","$3.25 (02/01/2026)","$10.36","$0.99","$25.00","0.00","97","$1005.35"
"Cody Williams 2024 Prizm #232 Pink","Raw","-78.32","-$11.74","$14.99","$3.25 (01/05/2026)","$7.64","$0.99","$14.99","0.00","9","$68.74"
"Mac Jones 2021 Optic #206 Pink","PSA 9","-78.32","-$11.74","$14.99","$3.25 (12/14/2025)","$8.90","$2.99","$14.99","116.67","13","$115.67"
"Trey Benson 2024 Optic #293 Electricity","Raw","-78.32","-$11.74","$14.99","$3.25 (11/13/2025)","$15.96","$3.25","$30.00","0.00","6","$95.74"
"Bryce Young 2023 Select #14 Concourse Orange","PSA 10","-78.32","-$442.50","$565.00","$122.50 (01/09/2026)","$225.44","$75.00","$565.00","350.00","9","$2028.98"
"Paolo Banchero 2024 One and One #10 Prizmania","Raw","-78.30","-$360.88","$460.88","$100.00 (01/15/2026)","$249.51","$100.00","$460.88","0.00","40","$9980.41"
"Devin Vassell 2020 Mosaic #278 NBA Debut - Gold Wave","Raw","-78.30","-$9.96","$12.72","$2.76 (01/24/2026)","$5.79","$1.00","$12.72","-25.00","6","$34.72"
"Cason Wallace 2023 Optic #218 Red Seismic","Raw","-78.30","-$7.83","$10.00","$2.17 (01/28/2026)","$6.61","$0.99","$12.50","200.00","6","$39.66"
"Peyton Manning 2024 Topps Resurgence #RV-5 Retro Vision","Raw","-78.30","-$23.45","$29.95","$6.50 (12/25/2025)","$16.90","$4.41","$49.99","0.00","7","$118.31"
"Bronny James Jr. 2023 Bowman Chrome University Sapphire Edition #SAS-1 Sapphire Selections","Raw","-78.29","-$11.70","$14.95","$3.25 (01/21/2026)","$6.05","$0.99","$17.50","228.57","23","$139.20"
"Jayden Daniels 2024 Elite #165 Aspirations Shimmer","PSA 9","-78.29","-$59.50","$76.00","$16.50 (12/16/2025)","$56.90","$16.50","$76.00","-16.67","5","$284.50"
"Bo Nix 2024 Encore #14 Pinnacle Showcase","Raw","-78.29","-$100.99","$129.00","$28.01 (10/07/2025)","$95.20","$28.01","$129.00","0.00","5","$476.00"
"Cason Wallace 2023 Contenders Optic #10 Rookie Ticket - Blue","Raw","-78.29","-$8.22","$10.50","$2.28 (12/30/2025)","$5.83","$2.28","$10.50","0.00","15","$87.45"
"Rome Odunze 2024 One #BS-ROE Blank Slate","Raw","-78.27","-$158.50","$202.50","$44.00 (01/31/2026)","$120.76","$44.00","$202.50","0.00","12","$1449.10"
"Cooper DeJean 2024 Prizm Deca #243 Mojo","Raw","-78.27","-$117.40","$150.00","$32.60 (12/18/2025)","$98.54","$32.60","$172.19","0.00","7","$689.79"
"Jayden Daniels 2024 Clearly Donruss #52 Red","Raw","-78.26","-$234.00","$299.00","$65.00 (02/01/2026)","$148.41","$37.63","$350.00","0.00","24","$3561.81"
"Jalen Hurts 2020 Chronicles #CV-22 Clear Vision","Raw","-78.26","-$9.00","$11.50","$2.50 (01/29/2026)","$3.16","$0.99","$21.00","84.92","233","$736.75"
"Anthony Richardson 2022 Bowman Chrome University #TBK-6 The Big Kahuna","Raw","-78.26","-$18.00","$23.00","$5.00 (01/18/2026)","$14.38","$3.00","$35.00","14.29","8","$115.00"
"Stephon Castle 2024 Optic #14 Splash! - Purple","Raw","-78.26","-$9.00","$11.50","$2.50 (02/05/2026)","$2.54","$0.99","$14.99","0.00","276","$699.95"
"Bucky Irving 2024 Select #239 Club Level Disco","Raw","-78.26","-$11.70","$14.95","$3.25 (01/20/2026)","$8.48","$3.25","$14.95","0.00","13","$110.20"
"Sauce Gardner 2022 Chronicles #PB-22 Prizm Black - Silver","PSA 10","-78.26","-$18.00","$23.00","$5.00 (11/02/2025)","$38.64","$5.00","$65.00","-52.17","11","$424.99"
"Cameron Brink 2024 Prizm WNBA #127 Blue","Raw","-78.26","-$90.00","$115.00","$25.00 (11/18/2025)","$48.77","$16.50","$125.00","0.00","22","$1072.88"
"Nate Wiggins 2024 Prizm #380 Purple Ice","Raw","-78.26","-$11.70","$14.95","$3.25 (01/13/2026)","$7.18","$0.99","$14.95","140.00","12","$86.13"
"Rob Dillingham 2024 Select #84 Concourse Red Disco","Raw","-78.26","-$36.00","$46.00","$10.00 (02/02/2026)","$20.27","$5.00","$46.00","0.00","7","$141.90"
"Brandin Podziemski 2023 Select #93 Concourse Tectonic","Raw","-78.26","-$2.34","$2.99","$0.65 (01/27/2026)","$3.19","$0.65","$18.00","-76.34","22","$70.16"
"Jack Bech 2025 Elite #177 Team Matrix","Raw","-78.26","-$4.50","$5.75","$1.25 (12/29/2025)","$3.92","$0.99","$9.99","0.00","15","$58.80"
"Koi Perich 2025 Bowman Chrome University #BCA-KP Prospect Auto (1st)","Raw","-78.26","-$36.00","$46.00","$10.00 (02/03/2026)","$23.28","$10.00","$49.99","0.00","76","$1769.04"
"Chop Robinson 2024 Prizm #319 Red Sparkle","Raw","-78.26","-$4.50","$5.75","$1.25 (01/27/2026)","$5.19","$1.25","$10.50","0.00","16","$82.99"
"Brock Bowers 2024 Prizm #PJ-BBS Premier Jerseys","PSA 8","-78.26","-$11.70","$14.95","$3.25 (10/17/2025)","$10.49","$3.25","$27.95","0.00","9","$94.39"
"Caleb Williams 2024 Phoenix #151 Purple Fade","Raw","-78.26","-$36.00","$46.00","$10.00 (02/06/2026)","$9.51","$0.99","$46.00","0.00","148","$1406.83"
"JJ McCarthy 2024 Black #134 Royal","Raw","-78.26","-$18.00","$23.00","$5.00 (01/10/2026)","$24.75","$5.00","$54.00","116.67","13","$321.73"
"Evan Mobley 2021 Mosaic #201 Red","Raw","-78.26","-$4.50","$5.75","$1.25 (12/15/2025)","$6.61","$1.25","$21.50","0.00","13","$85.91"
"De'Andre Hunter 2019 Prizm #251 Ruby Wave","PSA 10","-78.26","-$8.10","$10.35","$2.25 (01/13/2026)","$11.39","$2.25","$24.50","0.00","8","$91.11"
"Elic Ayomanor 2025 Certified #FBC-EAR Freshman Fabric Signatures - Mirror (/499)","Raw","-78.25","-$11.73","$14.99","$3.26 (01/25/2026)","$5.94","$0.99","$14.99","0.00","22","$130.60"
"Marvin Harrison Jr. 2024 Prizm #375 Orange Ice","Raw","-78.25","-$14.86","$18.99","$4.13 (01/24/2026)","$9.31","$0.99","$22.00","10300.00","104","$967.95"
"Jayden Daniels 2024 Donruss #389 Press Proof Blue","PSA 9","-78.24","-$58.68","$75.00","$16.32 (01/25/2026)","$25.73","$6.49","$75.00","0.00","53","$1363.49"
"Tetairoa McMillan 2024 Bowman Best University #30 Refractor","Raw","-78.24","-$4.50","$5.75","$1.25 (01/21/2026)","$2.92","$0.99","$7.49","0.00","17","$49.67"
"Malik Nabers 2024 Phoenix #RR-MNS Rookie Rising - Lazer","Raw","-78.24","-$8.99","$11.49","$2.50 (01/18/2026)","$3.76","$0.99","$11.99","0.00","40","$150.25"
"LeBron James 2021 Prizm #10 Widescreen","Raw","-78.24","-$3.56","$4.55","$0.99 (12/23/2025)","$3.10","$0.99","$6.50","-15.38","11","$34.07"
"Xavier Legette 2024 Prizm #16 Prizmatic","Raw","-78.23","-$6.47","$8.27","$1.80 (01/17/2026)","$1.53","$0.89","$8.27","1400.00","45","$68.90"
"Scottie Barnes 2021 Optic #186 Target Box Set","Raw","-78.23","-$7.15","$9.14","$1.99 (01/18/2026)","$2.80","$0.99","$9.14","-41.67","7","$19.62"
"Dereck Lively II 2023 Mosaic #RA-LIV Rookie Autographs - Mosaic","Raw","-78.23","-$28.56","$36.51","$7.95 (01/23/2026)","$18.87","$7.95","$36.51","150.00","5","$94.34"
"James Harden 2022 Prizm Monopoly #68 Brown","Raw","-78.22","-$4.67","$5.97","$1.30 (11/21/2025)","$3.71","$0.99","$8.00","0.00","5","$18.54"
"Michael Jordan 1992 Upper Deck #AD9 All-Division Team","Raw","-78.22","-$8.08","$10.33","$2.25 (02/05/2026)","$3.79","$0.99","$19.99","101.96","206","$780.91"
"JJ McCarthy 2024 One #1 Rookie Patch Auto","Raw","-78.21","-$389.50","$498.00","$108.50 (02/01/2026)","$196.78","$108.50","$498.00","0.00","41","$8068.16"
"Quinyon Mitchell 2024 Prizm #381 Pink Wave","Raw","-78.21","-$5.67","$7.25","$1.58 (01/27/2026)","$2.58","$0.99","$7.50","0.00","34","$87.57"
"Bilal Coulibaly 2023 Contenders Optic #15 Rookie Ticket - Pink","Raw","-78.21","-$15.25","$19.50","$4.25 (01/15/2026)","$6.85","$1.50","$19.50","1400.00","15","$102.75"
"Jalen Williams 2022 Prizm #246 Hyper","Raw","-78.21","-$15.25","$19.50","$4.25 (11/23/2025)","$17.53","$2.29","$39.00","-37.50","35","$613.61"
"Jackson Arnold 2023 Bowman Chrome University #TBK-8 The Big Kahuna Autographs","Raw","-78.21","-$30.50","$39.00","$8.50 (01/13/2026)","$33.95","$8.50","$69.99","-61.54","5","$169.76"
