Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Umbreon ex 2024 Japanese Scarlet & Violet: Terastal Fest ex #217/187 Special Art Rare","PSA 10","2.71","$13.21","$487.78","$500.99 (02/16/2026)","$485.91","$400.00","$600.00","45.95","54","$26239.29"
"Lillie's Determination 2025 Mega Evolution #169/132 Ultra Rare (Full Art)","Raw TCG (Near Mint)","2.54","$0.50","$19.50","$20.00 (02/16/2026)","$19.58","$11.25","$28.99","3.23","32","$626.56"
"Misty's Lapras 2025 Scarlet & Violet: Destined Rivals #194/182 Illustration Rare","Raw TCG (Near Mint)","2.54","$0.53","$20.81","$21.34 (02/16/2026)","$21.87","$11.38","$36.99","5.56","38","$831.23"
"CeeDee Lamb 2025 Donruss #9 Downtown","Raw","2.49","$9.00","$361.17","$370.16 (02/15/2026)","$361.77","$280.00","$449.00","73.68","33","$11938.49"
"Kon Knueppel 2025 Topps Chrome #254 Refractor","Raw","2.19","$1.00","$45.50","$46.50 (02/16/2026)","$46.23","$16.50","$79.99","6.15","138","$6380.02"
"Blastoise 2021 Celebrations: Classic Collection #2 Holo","PSA 10","2.15","$2.55","$118.70","$121.25 (02/16/2026)","$113.63","$95.00","$159.95","43.75","46","$5227.16"
"Jamie Arnold 2025 Bowman Draft #CPA-JA Chrome Prospect Auto (1st)","Raw","2.09","$0.98","$47.02","$48.00 (02/16/2026)","$47.19","$32.00","$64.00","108.33","50","$2359.52"
"Nick Kurtz 2025 Topps Chrome Update #USC178 Refractor","Raw","2.02","$0.25","$12.50","$12.75 (02/16/2026)","$13.43","$2.75","$24.50","-10.26","35","$469.95"
"Cam Ward 2025 Donruss #350 Optic Preview - Pink","Raw","1.99","$0.09","$4.78","$4.88 (02/16/2026)","$4.83","$0.99","$10.50","15.38","60","$289.64"
"Mew ex 2023 Japanese Scarlet & Violet: Shiny Treasure ex #347/190 Special Art Rare","PSA 10","1.95","$10.41","$533.33","$543.75 (02/16/2026)","$540.47","$415.00","$640.00","-22.50","31","$16754.42"
"Michael Jordan 1992 Upper Deck #506 Fanimation","Raw","1.95","$0.12","$6.08","$6.20 (02/16/2026)","$5.52","$1.99","$23.50","135.29","80","$441.54"
"Omarion Hampton 2025 Donruss #16 Downtown","Raw","1.84","$6.14","$334.00","$340.14 (02/15/2026)","$307.78","$140.00","$371.00","14.81","31","$9541.28"
"Kyson Witherspoon 2025 Bowman Draft #CPA-KW Chrome Prospect Auto (1st)","Raw","1.78","$0.72","$40.28","$41.00 (02/15/2026)","$38.01","$19.50","$55.77","128.57","32","$1216.21"
"Billy Ripken 1989 Fleer #616 Base (FF Error)","Raw","1.68","$1.25","$74.25","$75.50 (02/16/2026)","$78.94","$40.00","$118.80","-2.50","39","$3078.84"
"Kevin McGonigle 2025 Bowman Mega Box #BCP-79 Chrome Prospects (1st)","Raw","1.64","$0.17","$10.50","$10.67 (02/16/2026)","$11.75","$4.95","$17.99","27.27","56","$658.00"
"Ivysaur 2025 Mega Evolution #134/132 Illustration Rare","Raw TCG (Near Mint)","1.45","$0.25","$17.24","$17.49 (02/16/2026)","$17.41","$9.50","$29.99","-8.16","45","$783.57"
"Mega Heracross ex 2025 Mega Evolution: Phantasmal Flames #108/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","1.38","$0.06","$4.26","$4.32 (02/16/2026)","$4.23","$2.00","$9.54","95.83","47","$198.87"
"Mega Gengar ex 2025 Japanese Mega: Mega Dream ex #230/193 Mega Attack Rare","PSA 10","1.33","$1.28","$95.89","$97.17 (02/16/2026)","$96.37","$79.00","$120.50","75.68","65","$6263.75"
"Ashton Jeanty 2025 Prizm #315 White Disco","Raw","1.11","$0.17","$15.00","$15.17 (02/16/2026)","$14.21","$6.50","$20.00","9.68","34","$483.23"
"Fernando Mendoza 2025 Bowman U Now #26 Base (Print Run: 2,475)","Raw","1.02","$0.11","$10.64","$10.75 (02/16/2026)","$11.83","$4.88","$29.99","60.00","40","$473.32"
"Shohei Ohtani 2018 Topps Chrome #150 Base (Pitching)","PSA 10","0.95","$6.75","$710.00","$716.75 (02/16/2026)","$705.06","$475.00","$818.00","-3.13","31","$21856.77"
"Konnor Griffin 2024 Bowman Draft #BDC-22 Chrome (1st)","Raw","0.90","$0.19","$21.08","$21.27 (02/15/2026)","$21.31","$10.00","$37.00","90.20","97","$2067.55"
"Kingdra ex 2024 Scarlet & Violet: Black Star Promo #131 Surging Sparks Elite Trainer Box","PSA 10","0.80","$2.05","$257.32","$259.37 (02/16/2026)","$252.23","$216.00","$320.00","19.23","31","$7819.19"
"Calvin Johnson 2025 Donruss #4 Downtown","Raw","0.65","$2.55","$390.75","$393.30 (02/15/2026)","$395.03","$300.00","$421.50","66.67","35","$13825.96"
"Shohei Ohtani 2018 Bowman #49 Base","PSA 9","0.53","$0.58","$110.00","$110.58 (02/16/2026)","$105.54","$85.00","$151.00","69.57","39","$4115.90"
"Mega Dragonite ex 2026 Mega Evolution: Ascended Heroes #152/217 Double Rare","Raw TCG (Near Mint)","0.51","$0.06","$11.34","$11.40 (02/15/2026)","$11.41","$8.00","$14.00","-25.58","32","$365.09"
"Moltres & Zapdos & Articuno GX 2019 Sun & Moon: Hidden Fates #44/68 Holo","PSA 10","0.45","$0.59","$130.75","$131.33 (02/16/2026)","$126.41","$110.00","$162.50","87.50","30","$3792.16"
"Umbreon Star 2021 Celebrations: Classic Collection #17 Holo","PSA 10","0.44","$1.32","$303.67","$304.99 (02/16/2026)","$298.80","$275.00","$349.95","50.00","42","$12549.44"
"Marshadow 2025 Mega Evolution #146/132 Illustration Rare","PSA 10","0.41","$0.33","$81.67","$82.00 (02/15/2026)","$84.17","$61.73","$102.00","-8.82","31","$2609.15"
"Magikarp 2023 Japanese Scarlet & Violet: Triplet Beat #080/073 Art Rare","PSA 10","0.36","$0.72","$199.27","$199.99 (02/16/2026)","$205.04","$122.66","$276.00","-2.17","45","$9226.71"
"Birthday Pikachu 2021 Celebrations: Classic Collection #24 Holo","PSA 10","0.26","$0.43","$166.25","$166.67 (02/15/2026)","$169.68","$145.00","$200.00","34.48","39","$6617.66"
"Detective Pikachu 2023 Japanese SV-P Promo #098/SV-P Detective Pikachu Returns Pre-Order","PSA 10","0.06","$0.17","$256.51","$256.68 (02/16/2026)","$258.46","$205.00","$331.79","9.26","59","$15248.99"
"Mega Sharpedo ex 2025 Mega Evolution: Phantasmal Flames #113/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","0.06","$0.00","$3.98","$3.98 (02/15/2026)","$4.46","$0.99","$11.01","40.63","45","$200.48"
"Blastoise ex 2023 Scarlet & Violet: 151 #200/165 Special Illustration Rare","PSA 9","0.00","$0.00","$95.00","$95.00 (02/16/2026)","$96.55","$80.00","$127.50","-21.43","33","$3186.29"
"Shroodle 2025 Mega Evolution #149/132 Illustration Rare","Raw TCG (Near Mint)","0.00","$0.00","$2.38","$2.38 (02/16/2026)","$3.31","$0.99","$7.90","25.00","30","$99.19"
"Pikachu 2021 Celebrations #005/025 Holo","Raw TCG (Near Mint)","-0.03","-$0.00","$5.30","$5.30 (02/16/2026)","$5.64","$0.99","$9.30","-8.82","62","$349.93"
"Michael Jordan 1991 Hoops #579 USA Basketball","Raw","-0.05","-$0.00","$3.51","$3.51 (02/16/2026)","$4.78","$1.50","$20.00","121.43","31","$148.11"
"Mega Charizard X ex 2025 Japanese Mega: Inferno X #94/80 Super Rare (Full Art)","PSA 10","-0.12","-$0.10","$81.60","$81.50 (02/16/2026)","$77.54","$60.00","$179.44","-20.75","42","$3256.53"
"Sean Gamble 2025 Bowman Draft #CPA-SG Chrome Prospect Auto (1st)","Raw","-0.13","-$0.04","$34.04","$34.00 (02/16/2026)","$30.40","$17.50","$46.00","31.03","38","$1155.02"
"Cooper Flagg 2025 Topps Chrome #GT-16 Go Time","Raw","-0.14","-$0.01","$9.69","$9.67 (02/16/2026)","$9.67","$2.00","$24.99","-26.37","148","$1431.75"
"Caleb Williams 2024 Phoenix #CON-CWS Contours","Raw","-0.16","-$0.01","$5.68","$5.67 (02/16/2026)","$5.94","$2.00","$16.96","2.56","40","$237.58"
"Mega Charizard X ex 2025 Mega Evolution: Phantasmal Flames #109/94 Ultra Rare (Full Art)","PSA 10","-0.26","-$0.67","$257.67","$257.00 (02/16/2026)","$235.67","$171.00","$300.00","21.62","45","$10605.21"
"Michael Jordan 1988 Fleer #7 Stickers","Raw","-0.32","-$0.10","$31.10","$31.00 (02/16/2026)","$29.01","$14.50","$50.00","47.83","34","$986.36"
"Tyler Bremner 2025 Bowman Draft #CPA-TB Chrome Prospect Auto (1st)","Raw","-0.81","-$0.32","$39.69","$39.37 (02/16/2026)","$37.95","$26.80","$65.00","53.85","40","$1517.80"
"Bo Nix 2024 Optic #209 Base","Raw","-0.82","-$0.03","$3.36","$3.33 (02/16/2026)","$3.72","$0.99","$24.00","48.89","67","$249.22"
"Kobe Bryant 1996 Fleer #203 Base","Raw","-0.94","-$0.17","$18.00","$17.83 (02/16/2026)","$19.64","$12.00","$32.00","37.50","33","$648.27"
"Jaxson Dart 2025 Donruss #14 Downtown","Raw","-0.99","-$9.83","$992.50","$982.67 (02/16/2026)","$1052.09","$850.00","$1650.00","33.33","32","$33666.84"
"Kenneth Walker III 2022 Prizm #318 Base","Raw","-1.04","-$0.02","$2.17","$2.14 (02/15/2026)","$2.01","$0.99","$4.25","-30.91","38","$76.46"
"Shohei Ohtani 2018 Topps Update #US1 Base","PSA 9","-1.06","-$1.25","$117.50","$116.25 (02/16/2026)","$112.34","$95.00","$129.99","138.46","31","$3482.60"
"Squirtle 2024 Scarlet & Violet: Stellar Crown #148/142 Illustration Rare","PSA 9","-1.22","-$1.05","$85.75","$84.70 (02/16/2026)","$85.76","$59.99","$101.99","106.25","33","$2830.20"
"Charizard ex 2023 Scarlet & Violet: 151 #199/165 Special Illustration Rare","PSA 10","-1.24","-$14.00","$1126.50","$1112.50 (02/16/2026)","$1143.51","$900.00","$1280.00","88.46","49","$56031.91"
"Archie Manning 2025 Donruss #5 Downtown","Raw","-1.31","-$2.35","$179.85","$177.50 (02/15/2026)","$172.45","$115.00","$205.00","-21.95","32","$5518.44"
"Kon Knueppel 2025 Topps Silver Pack #TC-KK 1980-81 Topps Chrome","Raw","-1.31","-$0.31","$23.31","$23.00 (02/16/2026)","$21.82","$8.27","$35.01","-15.00","34","$741.72"
"Surfing Pikachu VMAX 2021 Celebrations #009/025 Holo","PSA 10","-1.34","-$0.77","$58.00","$57.23 (02/16/2026)","$62.99","$51.55","$95.29","34.62","35","$2204.58"
"Tyler Shough 2025 Donruss #19 Downtown","Raw","-1.50","-$8.69","$579.94","$571.25 (02/16/2026)","$557.27","$300.00","$676.00","63.33","49","$27306.08"
"Cooper Flagg 2025 Topps Chrome #AC-11 Activators","Raw","-1.74","-$0.16","$9.32","$9.16 (02/16/2026)","$8.42","$3.00","$21.67","-5.63","151","$1272.11"
"Radiant Charizard 2023 Sword & Shield: Crown Zenith #020/159 Holo","Raw TCG (Near Mint)","-1.90","-$0.19","$10.07","$9.88 (02/16/2026)","$9.66","$4.25","$16.88","7.14","45","$434.48"
"Mewtwo VSTAR 2023 Sword & Shield: Crown Zenith #GG44/GG70 Galarian Gallery","PSA 10","-1.95","-$7.33","$376.00","$368.67 (02/16/2026)","$379.99","$320.00","$450.00","3.03","34","$12919.64"
"Quentin Young 2025 Bowman Draft #CPA-QY Chrome Prospect Auto (1st)","Raw","-2.02","-$0.50","$25.00","$24.50 (02/16/2026)","$22.09","$10.50","$31.49","20.00","30","$662.81"
"Mew ex 2024 Scarlet & Violet: Paldean Fates #232/091 Special Illustration Rare","PSA 9","-2.05","-$11.50","$560.00","$548.50 (02/16/2026)","$558.35","$465.00","$650.00","40.00","49","$27359.17"
"Ethan's Typhlosion 2025 Scarlet & Violet: Destined Rivals #190/182 Illustration Rare","Raw TCG (Near Mint)","-2.26","-$0.55","$24.51","$23.95 (02/15/2026)","$23.21","$13.50","$39.99","42.86","40","$928.43"
"Caleb Williams 2024 Prizm #301 Lazer","Raw","-2.37","-$0.80","$33.80","$33.00 (02/16/2026)","$31.83","$16.50","$51.00","118.75","35","$1113.98"
"Mega Charizard X ex 2025 Japanese Mega: Inferno X #13/80 Double Rare","PSA 10","-2.58","-$1.06","$41.00","$39.94 (02/16/2026)","$41.21","$23.53","$86.39","157.89","49","$2019.14"
"Flygon 2025 Mega Evolution: Phantasmal Flames #101/94 Illustration Rare","Raw TCG (Near Mint)","-2.61","-$0.13","$5.10","$4.97 (02/16/2026)","$5.28","$3.00","$9.95","-10.81","66","$348.77"
"Charmander 2023 Scarlet & Violet: Black Star Promo #SVP044 Obsidian Flames Elite Trainer Box","PSA 9","-2.68","-$1.66","$61.90","$60.24 (02/15/2026)","$62.95","$45.00","$85.00","100.00","46","$2895.72"
"Venusaur 2021 Celebrations: Classic Collection #15 Holo","PSA 10","-2.86","-$2.96","$103.77","$100.81 (02/16/2026)","$99.42","$83.00","$134.96","131.58","44","$4374.49"
"Ivysaur 2025 Mega Evolution #134/132 Illustration Rare","PSA 10","-2.91","-$2.36","$81.12","$78.76 (02/16/2026)","$78.93","$63.24","$89.99","80.00","36","$2841.48"
"Pikachu 2023 Sword & Shield: Crown Zenith #160/159 Holo (Secret)","PSA 10","-2.96","-$4.74","$160.00","$155.25 (02/16/2026)","$157.39","$132.50","$223.92","69.23","66","$10387.42"
"Jaxson Dart 2025 Prizm Draft Picks #90 Gold Ice","Raw","-2.97","-$0.31","$10.31","$10.00 (02/16/2026)","$8.91","$1.00","$17.50","39.47","53","$472.19"
"Pikachu 2021 Celebrations #005/025 Holo","PSA 8","-3.01","-$0.41","$13.51","$13.10 (02/16/2026)","$12.29","$7.50","$20.50","48.78","61","$749.39"
"Cooper Flagg 2025 Topps #201 Base","PSA 10","-3.05","-$6.96","$228.21","$221.25 (02/16/2026)","$226.73","$187.50","$299.99","11.84","85","$19272.35"
"Drake Maye 2024 Prizm #329 Silver","Raw","-3.06","-$5.27","$172.14","$166.87 (02/15/2026)","$174.16","$129.99","$250.00","-62.92","33","$5747.36"
"Piplup 2025 Mega Evolution: Phantasmal Flames #98/94 Illustration Rare","Raw TCG (Near Mint)","-3.10","-$0.43","$13.83","$13.40 (02/16/2026)","$13.61","$5.50","$23.00","6.06","105","$1429.09"
"Jaxson Dart 2025 Optic #2 My House!","Raw","-3.13","-$0.26","$8.40","$8.13 (02/15/2026)","$8.73","$3.25","$17.99","6.67","32","$279.37"
"Lane Hutson 2024 Upper Deck #229 Young Guns Base","Raw","-3.36","-$3.84","$114.26","$110.42 (02/16/2026)","$98.97","$60.00","$144.86","15.38","30","$2969.08"
"Drake Maye 2024 Topps Chrome #203 Base","Raw","-3.39","-$0.19","$5.48","$5.30 (02/16/2026)","$5.64","$0.99","$13.00","-71.89","61","$343.93"
"Tetairoa McMillan 2025 Donruss #15 Downtown","Raw","-3.55","-$14.71","$414.71","$400.00 (02/16/2026)","$424.37","$380.00","$475.00","57.89","30","$12730.99"
"Glaceon VSTAR 2023 Sword & Shield: Crown Zenith #GG40/GG70 Galarian Gallery","PSA 10","-3.63","-$4.43","$122.00","$117.57 (02/16/2026)","$119.13","$103.50","$146.62","158.33","31","$3693.07"
"Caleb Williams 2024 Optic #201 Base","Raw","-3.71","-$0.13","$3.42","$3.29 (02/16/2026)","$3.39","$0.99","$13.00","-9.78","83","$281.53"
"VJ Edgecombe 2025 Topps Chrome #AC-13 Activators","Raw","-3.76","-$0.07","$1.90","$1.83 (02/16/2026)","$2.51","$0.99","$15.50","20.00","36","$90.42"
"Lawrence Taylor 1982 Topps #434 Base","Raw","-3.99","-$1.60","$40.00","$38.40 (02/15/2026)","$35.43","$22.00","$59.99","66.67","45","$1594.19"
"Cooper Flagg 2025 Topps #201 Base","Raw","-4.01","-$0.25","$6.31","$6.06 (02/16/2026)","$6.55","$0.99","$24.57","-22.73","928","$6077.70"
"Charizard ex 2023 Japanese Scarlet & Violet: 151 #201/165 Special Art Rare","PSA 10","-4.05","-$17.74","$438.40","$420.66 (02/16/2026)","$420.72","$265.00","$499.00","82.35","31","$13042.41"
"Rotom ex 2025 Mega Evolution: Phantasmal Flames #111/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-4.35","-$0.15","$3.45","$3.30 (02/16/2026)","$3.33","$1.35","$8.86","2.86","36","$120.04"
"Cooper Flagg 2025 Topps #201 Rainbow Foilboard","Raw","-4.35","-$2.50","$57.50","$55.00 (02/16/2026)","$59.20","$23.50","$78.00","-27.66","34","$2012.94"
"Shohei Ohtani 2018 Topps Update #US158 Base (Next Stop, Stardom (w/Trout))","Raw","-4.36","-$0.37","$8.43","$8.06 (02/16/2026)","$9.25","$4.25","$18.50","-2.04","48","$444.13"
"Ancient Mew 2000 Pokemon Movie Promo","PSA 9","-4.48","-$8.00","$178.75","$170.75 (02/15/2026)","$162.93","$120.05","$230.00","45.45","32","$5213.68"
"Cooper Flagg 2025 Topps #201 Base","PSA 9","-4.58","-$1.77","$38.67","$36.90 (02/15/2026)","$37.89","$17.50","$100.00","-6.32","89","$3372.37"
"Mega Mawile ex 2025 Mega Evolution #162/132 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-4.69","-$0.35","$7.50","$7.15 (02/16/2026)","$4.57","$0.99","$22.89","153.85","33","$150.71"
"Zacian 2025 Mega Evolution: Phantasmal Flames #100/94 Illustration Rare","Raw TCG (Near Mint)","-4.81","-$0.19","$3.97","$3.78 (02/16/2026)","$4.26","$1.75","$7.38","8.93","61","$259.89"
"Caitlin Clark 2024 Prizm WNBA #22 Base","Raw","-4.93","-$0.93","$18.88","$17.95 (02/15/2026)","$20.37","$10.00","$31.99","-11.43","31","$631.45"
"Ken Griffey Jr. 1989 Upper Deck #1 Base","PSA 8","-5.03","-$7.80","$154.98","$147.18 (02/16/2026)","$151.15","$79.85","$201.50","-15.56","38","$5743.66"
"N's Zekrom 2025 Japanese Mega: Mega Dream ex #210/193 Art Rare","PSA 10","-5.56","-$3.95","$71.00","$67.05 (02/16/2026)","$53.88","$43.02","$90.10","157.14","36","$1939.63"
"Charizard VMAX 2020 Sword & Shield: Darkness Ablaze #020/189 Holo","PSA 10","-5.57","-$7.48","$134.21","$126.73 (02/16/2026)","$131.89","$110.00","$179.99","27.27","42","$5539.56"
"Cade Cunningham 2021 Prizm #282 Base","Raw","-5.61","-$0.25","$4.44","$4.20 (02/16/2026)","$5.36","$0.99","$20.00","17.07","48","$257.10"
"Leafeon VSTAR 2023 Sword & Shield: Crown Zenith #GG35/GG70 Galarian Gallery","PSA 10","-5.75","-$8.33","$145.00","$136.67 (02/16/2026)","$135.75","$110.50","$163.20","138.46","31","$4208.40"
"Bo Jackson 1987 Topps #170 Base","Raw","-5.86","-$0.24","$4.08","$3.85 (02/16/2026)","$3.28","$0.99","$10.04","-15.73","75","$245.86"
"Kon Knueppel 2025 Topps Chrome #AC-14 Activators","Raw","-5.95","-$0.24","$3.99","$3.75 (02/16/2026)","$2.89","$0.99","$14.37","3.03","68","$196.82"
"Lillie's Clefairy ex 2025 Scarlet & Violet: Journey Together #173/159 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-6.30","-$0.37","$5.87","$5.50 (02/16/2026)","$6.48","$3.33","$10.07","3.45","30","$194.39"
"Jaxon Smith-Njigba 2023 Select #87 Concourse","Raw","-6.33","-$0.14","$2.14","$2.00 (02/15/2026)","$2.04","$0.99","$8.80","-20.00","32","$65.24"
"Xavier Neyens 2025 Bowman Draft #CPA-XN Chrome Prospect Auto (1st)","Raw","-6.41","-$2.51","$39.16","$36.66 (02/16/2026)","$40.00","$28.00","$67.00","57.69","41","$1640.16"
"VJ Edgecombe 2025 Topps Chrome #GT-18 Go Time","Raw","-6.48","-$0.13","$1.94","$1.82 (02/16/2026)","$1.64","$0.99","$3.73","-11.11","40","$65.79"
"Switch 2025 Mega Evolution: Phantasmal Flames #123/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-6.56","-$0.17","$2.52","$2.35 (02/16/2026)","$2.54","$0.99","$3.70","-2.86","34","$86.31"
"Cooper Flagg 2025 Topps #8B-31 8-Bit Ballers - Holo Foil","Raw","-6.63","-$1.12","$16.87","$15.75 (02/16/2026)","$16.88","$10.00","$22.11","-35.59","38","$641.33"
"Derek Jeter 1993 Topps #98 Base","Raw","-6.74","-$0.76","$11.25","$10.49 (02/16/2026)","$9.31","$0.99","$20.00","11.94","75","$697.94"
"Shedeur Sanders 2025 Prizm #302 Lazer","Raw","-6.77","-$1.21","$17.87","$16.66 (02/16/2026)","$16.52","$4.10","$21.83","36.00","34","$561.59"
"Aaron Judge 2017 Topps #287 Base","Raw","-6.99","-$2.81","$40.27","$37.46 (02/16/2026)","$34.89","$19.99","$60.00","9.43","58","$2023.39"
"Mega Charizard X ex 2025 Mega Evolution: Phantasmal Flames #125/94 Special Illustration Rare","PSA 10","-7.19","-$137.91","$1919.33","$1781.42 (02/16/2026)","$1852.23","$1364.82","$2131.26","-19.79","77","$142621.68"
"Kon Knueppel 2025 Topps #GN-4 Generation Now - Holo Foil","Raw","-7.30","-$0.33","$4.45","$4.13 (02/16/2026)","$5.46","$2.95","$15.00","25.00","35","$191.20"
"Mega Charizard X ex 2025 Mega Evolution: Phantasmal Flames #125/94 Special Illustration Rare","Raw TCG (Near Mint)","-7.49","-$56.35","$752.66","$696.31 (02/16/2026)","$715.20","$500.00","$900.00","15.91","51","$36475.09"
"Travis Hunter 2025 Prizm #301 White Disco","Raw","-7.61","-$0.58","$7.68","$7.10 (02/16/2026)","$7.15","$1.04","$11.05","6.25","34","$243.25"
"Tyrunt 2026 Japanese Mega: Nihil Zero #89/80 Art Rare","Raw TCG (Near Mint)","-7.73","-$0.41","$5.28","$4.88 (02/16/2026)","$4.96","$3.77","$6.98","68.42","32","$158.62"
"Eli Willits 2025 Bowman Draft #CPA-EW Chrome Prospect Auto (1st)","Raw","-7.81","-$14.88","$190.44","$175.56 (02/16/2026)","$170.37","$122.50","$215.00","80.56","65","$11074.25"
"Psyduck 2026 Mega Evolution: Ascended Heroes #226/217 Illustration Rare","Raw TCG (Near Mint)","-8.07","-$6.55","$81.12","$74.58 (02/16/2026)","$81.77","$54.45","$125.00","-4.84","59","$4824.65"
"Boss's Orders 2026 Mega Evolution: Ascended Heroes #256/217 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-8.17","-$2.19","$26.77","$24.59 (02/16/2026)","$26.53","$16.42","$36.00","-34.00","33","$875.35"
"Paul Skenes 2023 Bowman Draft #BD-14 Base (1st)","Raw","-8.24","-$0.65","$7.83","$7.19 (02/16/2026)","$7.78","$2.25","$17.44","-13.04","40","$311.22"
"Delibird 2025 Mega Evolution #152/132 Illustration Rare","Raw TCG (Near Mint)","-8.50","-$0.34","$4.00","$3.66 (02/16/2026)","$3.49","$0.99","$6.83","-18.92","30","$104.71"
"Caleb Williams 2024 Select #1 Select Certified Rookies","Raw","-8.50","-$0.13","$1.50","$1.37 (02/16/2026)","$1.57","$0.99","$4.00","215.38","82","$128.79"
"Dax Kilby 2025 Bowman Draft #BDC-146 Chrome (1st)","Raw","-8.52","-$0.19","$2.24","$2.05 (02/16/2026)","$2.53","$0.99","$7.72","17.24","34","$85.96"
"Michael Jordan 1989 Hoops #200 Base","PSA 9","-8.78","-$3.90","$44.37","$40.48 (02/16/2026)","$37.51","$26.00","$56.00","15.38","30","$1125.19"
"Erika's Tangela 2026 Mega Evolution: Ascended Heroes #218/217 Illustration Rare","Raw TCG (Near Mint)","-8.87","-$2.79","$31.46","$28.67 (02/16/2026)","$30.39","$12.50","$40.00","200.00","39","$1185.37"
"Ignition Energy 2025 Mega Evolution: Phantasmal Flames #124/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-8.90","-$0.22","$2.43","$2.22 (02/15/2026)","$2.82","$1.50","$6.81","31.03","38","$107.15"
"Mega Dragonite ex 2025 Japanese Mega: Mega Dream ex #232/193 Mega Attack Rare","Raw TCG (Near Mint)","-9.05","-$1.51","$16.74","$15.23 (02/16/2026)","$17.72","$8.50","$33.07","23.53","42","$744.38"
"Shohei Ohtani 2018 Topps Update #US1 Base","Raw","-9.13","-$8.16","$89.32","$81.16 (02/16/2026)","$81.75","$40.00","$135.00","26.53","62","$5068.38"
"Victor Wembanyama 2025 Topps Chrome #221 X-Fractor","Raw","-9.14","-$1.56","$17.03","$15.48 (02/16/2026)","$16.35","$4.99","$27.00","-54.15","94","$1536.66"
"Kobe Bryant 1996 Fleer Ultra #266 Rookie Encore","Raw","-9.20","-$3.33","$36.25","$32.92 (02/16/2026)","$27.52","$17.50","$42.00","133.33","35","$963.34"
"Dan Marino 1984 Topps #123 Base","Raw","-9.20","-$4.73","$51.39","$46.67 (02/16/2026)","$41.88","$20.00","$57.99","-16.22","31","$1298.41"
"Billy Carlson 2025 Bowman Draft #CPA-BC Chrome Prospect Auto (1st)","Raw","-9.28","-$6.06","$65.33","$59.27 (02/16/2026)","$57.84","$41.00","$75.00","44.44","39","$2255.77"
"Mega Charizard X ex 2025 Japanese Mega: Inferno X #110/80 Special Art Rare","PSA 10","-9.42","-$81.99","$870.63","$788.64 (02/16/2026)","$794.31","$700.00","$1493.95","30.51","77","$61161.70"
"Misdreavus 2025 Japanese Mega: Mega Dream ex #202/193 Art Rare","Raw TCG (Near Mint)","-9.50","-$0.31","$3.30","$2.98 (02/16/2026)","$3.31","$0.99","$5.50","50.00","33","$109.16"
"Shai Gilgeous-Alexander 2025 Topps Chrome Sapphire Edition #141 Base","Raw","-9.62","-$2.90","$30.09","$27.20 (02/16/2026)","$27.13","$13.50","$59.97","138.46","31","$840.98"
"Roman Anthony 2026 Topps #189 Diamante Foil","Raw","-9.68","-$3.21","$33.21","$30.00 (02/16/2026)","$27.11","$8.99","$67.50","0.00","45","$1219.84"
"Michael Jordan 1992 Topps Archives #52 Base","Raw","-9.80","-$2.12","$21.62","$19.50 (02/16/2026)","$18.10","$10.50","$28.00","0.00","31","$561.15"
"Dreepy 2026 Mega Evolution: Ascended Heroes #247/217 Illustration Rare","Raw TCG (Near Mint)","-10.20","-$2.37","$23.27","$20.90 (02/16/2026)","$22.15","$17.50","$30.00","-26.83","30","$664.49"
"Bulbasaur 2025 Mega Evolution #133/132 Illustration Rare","PSA 10","-10.23","-$12.25","$119.75","$107.50 (02/16/2026)","$106.72","$82.00","$130.00","53.85","40","$4268.92"
"Mega Gengar ex 2025 Mega Evolution: Phantasmal Flames #56/94 Double Rare","Raw TCG (Near Mint)","-10.40","-$0.42","$4.08","$3.66 (02/16/2026)","$3.88","$0.99","$16.61","15.31","113","$438.04"
"Shohei Ohtani 2025 Topps Chrome #90CB-7 1990 Topps Baseball","Raw","-10.49","-$0.82","$7.82","$7.00 (02/16/2026)","$6.83","$1.25","$11.99","3.28","63","$430.55"
"Pikachu 2023 Japanese SV-P Promo #120/SV-P Gym Event Campaign","PSA 10","-10.56","-$5.84","$55.34","$49.50 (02/16/2026)","$56.05","$41.00","$129.99","28.57","36","$2017.67"
"Nick Kurtz 2025 Topps Update #US201 Base","Raw","-10.61","-$0.20","$1.86","$1.67 (02/16/2026)","$2.15","$0.99","$14.00","-19.18","59","$126.82"
"Zach Root 2025 Bowman Draft #CPA-ZR Chrome Prospect Auto (1st)","Raw","-10.65","-$1.23","$11.58","$10.35 (02/16/2026)","$12.16","$5.50","$20.00","77.78","32","$389.11"
"Kangaskhan 2025 Scarlet & Violet: Destined Rivals #204/182 Illustration Rare","Raw TCG (Near Mint)","-10.70","-$1.11","$10.37","$9.26 (02/16/2026)","$9.09","$6.00","$14.99","8.82","37","$336.28"
