Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Deni Avdija 2020 Prizm #290 Red Ice","Raw","-35.42","-$3.56","$10.06","$6.50 (02/07/2026)","$11.33","$6.50","$25.00","120.00","11","$124.59"
"Kobe Bryant 1996 Skybox E-X2000 #30 Base","Raw","-35.48","-$116.83","$329.33","$212.50 (02/06/2026)","$301.50","$212.50","$371.00","40.00","7","$2110.50"
"Tracy McGrady 1997 Topps Chrome #125 Base","Raw","-35.48","-$4.13","$11.63","$7.50 (02/07/2026)","$11.55","$3.50","$23.50","25.00","5","$57.75"
"Alperen Sengun 2021 Prizm #318 Silver","Raw","-35.49","-$6.74","$18.99","$12.25 (02/07/2026)","$14.24","$5.50","$19.99","100.00","16","$227.91"
"Aidan Hutchinson 2022 Illusions #29 Base","Raw","-35.56","-$0.80","$2.25","$1.45 (02/07/2026)","$1.69","$1.00","$2.75","66.67","5","$8.45"
"Eddie Johnson 1986 Fleer #51 Base","Raw","-35.56","-$1.65","$4.64","$2.99 (02/06/2026)","$5.15","$2.99","$7.47","0.00","5","$25.73"
"Noa Essengue 2025 Topps Chrome #TCAR-NE Chrome Rookie Autographs","Raw","-35.62","-$4.43","$12.43","$8.00 (02/07/2026)","$8.52","$2.01","$18.50","36.36","15","$127.76"
"Colston Loveland 2025 Mosaic #24 Notoriety - Orange Fluorescent","Raw","-35.63","-$1.65","$4.64","$2.99 (02/06/2026)","$4.03","$0.99","$8.00","-47.37","10","$40.26"
"Jaxon Smith-Njigba 2022 Bowman Chrome University #78 Prospects - Pink Refractor (1st)","Raw","-35.65","-$1.38","$3.88","$2.50 (02/06/2026)","$3.47","$0.99","$8.02","50.00","12","$41.64"
"Kon Knueppel 2025 Topps Holiday #H164 Base","Raw","-35.67","-$0.58","$1.62","$1.04 (02/07/2026)","$1.78","$0.99","$10.27","-2.70","36","$63.93"
"Jared Goff 2016 Optic #172 Base","Raw","-35.71","-$3.75","$10.50","$6.75 (02/06/2026)","$6.61","$3.25","$10.50","66.67","5","$33.06"
"Larry Bird 1990 Hoops #39 Base","Raw","-35.71","-$0.55","$1.54","$0.99 (02/07/2026)","$1.34","$0.70","$1.99","0.00","8","$10.74"
"VJ Edgecombe 2025 Topps #203 Base","PSA 10","-35.75","-$39.32","$109.99","$70.67 (02/07/2026)","$80.74","$62.00","$109.99","150.00","5","$403.68"
"Deni Avdija 2020 Prizm #290 Base","Raw","-35.79","-$0.56","$1.56","$1.00 (02/07/2026)","$2.02","$0.74","$7.00","36.36","15","$30.34"
"Jaxson Dart 2025 Prizm Draft Picks #90 Base","Raw","-35.80","-$0.79","$2.20","$1.41 (02/07/2026)","$2.19","$0.82","$8.00","50.00","33","$72.12"
"Shaquille O'Neal 1992 Hoops #442 Base","Raw","-35.82","-$3.04","$8.50","$5.46 (02/07/2026)","$5.03","$1.50","$10.00","-47.62","11","$55.30"
"Caleb Williams 2024 Select #11 Turbocharged","Raw","-35.86","-$1.40","$3.90","$2.50 (02/07/2026)","$2.43","$0.99","$10.00","-42.86","20","$48.51"
"Cooper Flagg 2025 Topps Now #6 Base (Print Run: 43,182)","Raw","-35.89","-$4.17","$11.62","$7.45 (02/07/2026)","$8.00","$3.00","$20.11","16.67","42","$336.09"
"Michael Penix Jr. 2024 Optic #279 Base","Raw","-35.92","-$0.72","$2.00","$1.28 (02/07/2026)","$1.37","$0.99","$5.00","54.55","17","$23.29"
"Jayson Tatum 2017 Donruss #198 Base","Raw","-35.92","-$6.17","$17.17","$11.00 (02/06/2026)","$13.96","$6.00","$23.50","-55.56","12","$167.49"
"Cam Ward 2025 Mosaic #382 Red & White Stripe","Raw","-35.95","-$4.49","$12.49","$8.00 (02/07/2026)","$12.86","$8.00","$18.00","57.14","11","$141.46"
"Cooper DeJean 2024 Prizm #6 Prizmatic","Raw","-36.13","-$0.56","$1.55","$0.99 (02/05/2026)","$2.43","$0.99","$10.97","66.67","10","$24.33"
"Drake Maye 2024 Score #2 Hot Rookies","Raw","-36.21","-$1.91","$5.28","$3.37 (02/07/2026)","$3.09","$0.99","$5.28","-27.78","13","$40.22"
"Drake Powell 2025 Topps Chrome #272 X-Fractor","Raw","-36.21","-$0.63","$1.74","$1.11 (02/07/2026)","$1.81","$0.99","$3.00","433.33","16","$28.95"
"Shedeur Sanders 2025 Donruss #306 Optic Preview - Pink","Raw","-36.21","-$1.70","$4.70","$3.00 (02/07/2026)","$5.34","$1.04","$15.00","-11.63","38","$202.78"
"Quinn Ewers 2025 Mosaic #308 Silver","Raw","-36.38","-$1.46","$4.00","$2.54 (02/07/2026)","$2.82","$1.84","$4.00","25.00","5","$14.09"
"Cam Skattebo 2025 Mosaic #305 Silver","Raw","-36.40","-$1.96","$5.37","$3.42 (02/07/2026)","$4.44","$0.99","$8.99","41.67","17","$75.40"
"Riley Leonard 2025 Prizm #416 Rookie Variation - Silver","Raw","-36.44","-$5.74","$15.75","$10.01 (02/07/2026)","$13.38","$5.00","$19.55","50.00","12","$160.59"
"Dylan Harper 2025 Topps Chrome #SF-22 Sleek Finishers","Raw","-36.45","-$1.15","$3.17","$2.01 (02/07/2026)","$1.84","$0.99","$4.01","41.67","17","$31.33"
"Michael Jordan 1990 Hoops #5 All-Star","Raw","-36.45","-$0.97","$2.66","$1.69 (02/07/2026)","$2.28","$0.99","$7.66","4.17","50","$113.89"
"Jaxson Dart 2025 Mosaic #11 Notoriety","Raw","-36.51","-$1.19","$3.25","$2.06 (02/07/2026)","$1.94","$0.90","$3.96","-2.13","46","$89.13"
"LeBron James 2025 Topps #150 Rainbow Foilboard","Raw","-36.54","-$0.57","$1.56","$0.99 (02/07/2026)","$2.02","$0.99","$4.25","42.86","10","$20.25"
"Jaxson Dart 2025 Score #35 Base","Raw","-36.55","-$0.86","$2.36","$1.50 (02/07/2026)","$1.61","$0.99","$5.83","-5.88","16","$25.81"
"Michael Vick 2001 Topps #311 Base","Raw","-36.55","-$1.44","$3.94","$2.50 (02/07/2026)","$3.79","$2.50","$6.26","175.00","11","$41.73"
"Rome Odunze 2024 Prizm #385 Silver","Raw","-36.58","-$1.69","$4.62","$2.93 (02/07/2026)","$4.93","$1.99","$8.99","-20.00","16","$78.86"
"Will Howard 2025 Donruss #309 Optic Preview - Holo","Raw","-36.68","-$4.05","$11.05","$7.00 (02/06/2026)","$9.52","$7.00","$15.11","25.00","5","$47.61"
"Ashton Jeanty 2025 Rookies & Stars #1 Rookie Rush","Raw","-36.73","-$0.96","$2.61","$1.65 (02/07/2026)","$1.70","$0.99","$4.99","71.43","12","$20.41"
"Shedeur Sanders 2025 Donruss #306 Optic Preview - Blue Scope","Raw","-36.80","-$2.91","$7.91","$5.00 (02/07/2026)","$7.55","$5.00","$9.63","0.00","8","$60.38"
"Jaxson Dart 2025 Mosaic #11 Notoriety - Pink Fluorescent","Raw","-36.85","-$3.21","$8.71","$5.50 (02/06/2026)","$9.71","$4.08","$17.50","30.00","13","$126.18"
"Michael Jordan 1993 Topps #23 Base","Raw","-36.89","-$1.71","$4.63","$2.92 (02/07/2026)","$3.93","$0.99","$17.00","43.48","33","$129.53"
"Quinn Ewers 2025 Donruss #342 Rated Rookie Autographs - Green","Raw","-36.89","-$10.98","$29.75","$18.77 (02/07/2026)","$26.32","$15.05","$37.00","0.00","8","$210.54"
"Jeremiah Smith 2025 Prizm Draft Picks #160 Gold Ice","Raw","-37.00","-$4.07","$11.01","$6.94 (02/07/2026)","$8.60","$3.00","$15.50","40.91","31","$266.61"
"Jason Kidd 2021 Hoops #70 SLAM","Raw","-37.09","-$1.17","$3.16","$1.99 (02/07/2026)","$3.37","$1.99","$8.00","100.00","8","$26.98"
"Derik Queen 2025 Topps #NA-DK New Applicants Autographs","Raw","-37.10","-$12.98","$35.00","$22.02 (02/07/2026)","$29.34","$10.50","$40.00","-40.00","6","$176.05"
"Jahmyr Gibbs 2023 Optic #236 Holo","Raw","-37.14","-$4.88","$13.13","$8.25 (02/06/2026)","$9.42","$5.00","$13.75","60.00","8","$75.40"
"Jayden Daniels 2024 Score-A-Treat #26 Rising Stars - Green Bats","Raw","-37.19","-$0.74","$1.99","$1.25 (02/06/2026)","$3.50","$0.99","$12.00","150.00","5","$17.48"
"Carnell Tate 2025 Prizm Draft Picks #68 Base","Raw","-37.19","-$0.74","$1.99","$1.25 (02/07/2026)","$1.41","$0.99","$1.99","75.00","7","$9.90"
"Jaxon Smith-Njigba 2023 Optic #HP-JSN Hidden Potential","Raw","-37.25","-$0.75","$2.00","$1.25 (02/07/2026)","$2.18","$1.25","$6.00","0.00","8","$17.43"
"Ace Bailey 2025 Topps Chrome #255 Red White & Blue Refractor","Raw","-37.25","-$1.98","$5.31","$3.33 (02/07/2026)","$4.34","$3.00","$7.00","-53.66","19","$82.50"
"Maxime Raynaud 2025 Topps Chrome #293 Refractor","Raw","-37.27","-$0.70","$1.86","$1.17 (02/07/2026)","$2.12","$0.99","$5.02","-18.18","18","$38.20"
"Egor Demin 2025 Topps #208 Sandglitter","Raw","-37.29","-$0.74","$1.99","$1.25 (02/07/2026)","$1.74","$0.99","$2.99","150.00","5","$8.72"
"Jayden Daniels 2024 Select #112 Premier Level Silver Die-Cut","Raw","-37.35","-$2.84","$7.60","$4.76 (02/07/2026)","$5.87","$2.84","$11.99","-9.09","10","$58.69"
"RJ Barrett 2019 Prizm #250 Base","PSA 10","-37.38","-$3.28","$8.78","$5.50 (02/07/2026)","$7.93","$4.25","$12.50","0.00","8","$63.44"
"Drake Maye 2024 Select #218 Club Level Black & Orange Shock","Raw","-37.48","-$14.99","$39.99","$25.00 (02/07/2026)","$28.00","$16.50","$39.99","66.67","5","$139.99"
"Quinshon Judkins 2025 Origins #131 Base","Raw","-37.50","-$0.75","$2.00","$1.25 (02/07/2026)","$1.75","$1.00","$2.00","20.00","6","$10.49"
"Drake Maye 2024 Prizm Draft Picks #NR-DME New Recruits - Red Ice","Raw","-37.50","-$6.75","$18.00","$11.25 (02/07/2026)","$16.69","$8.25","$22.50","-29.41","12","$200.24"
"Drake Maye 2024 Score #EM-DME Emerged","Raw","-37.50","-$0.75","$2.00","$1.25 (02/07/2026)","$2.05","$0.99","$4.25","-50.00","9","$18.49"
"Emeka Egbuka 2025 Mosaic #376 Reactive Blue","Raw","-37.50","-$0.75","$2.00","$1.25 (02/07/2026)","$2.53","$1.25","$4.00","60.00","8","$20.24"
"VJ Edgecombe 2025 Topps Chrome #RS-18 Rock Stars","Raw","-37.50","-$96.00","$256.00","$160.00 (02/06/2026)","$198.00","$157.50","$256.00","-46.15","7","$1386.00"
"Michael Jordan 1996 Skybox Premium #247 Point Men","Raw","-37.50","-$1.80","$4.80","$3.00 (02/07/2026)","$4.06","$2.10","$6.50","45.45","16","$64.97"
"Dennis Johnson 1978 Topps #78 Base","Raw","-37.55","-$3.00","$7.99","$4.99 (02/07/2026)","$6.06","$3.99","$9.53","300.00","8","$48.47"
"Caitlin Clark 2024 Prizm WNBA #22 Base","PSA 8","-37.58","-$9.39","$24.99","$15.60 (02/07/2026)","$18.32","$12.50","$24.99","-37.50","5","$91.59"
"Albert King 1986 Fleer #59 Base","Raw","-37.59","-$2.97","$7.90","$4.93 (02/07/2026)","$4.74","$2.25","$7.90","0.00","5","$23.70"
"Drake Maye 2024 Donruss #18 Rookie Revolution","Raw","-37.62","-$2.45","$6.50","$4.05 (02/07/2026)","$6.95","$1.25","$22.67","-14.81","23","$159.85"
"Drake Maye 2024 Select #24 Turbocharged","Raw","-37.66","-$2.15","$5.70","$3.55 (02/07/2026)","$4.62","$0.99","$21.00","-35.37","190","$877.58"
"Anthony Edwards 2020 Prizm Draft Picks #81 Crusade","Raw","-37.66","-$0.90","$2.39","$1.49 (02/06/2026)","$1.67","$0.99","$2.99","50.00","6","$10.04"
"Brandon Miller 2023 Prizm #152 Red Ice","Raw","-37.67","-$4.83","$12.83","$8.00 (02/07/2026)","$10.89","$6.00","$18.99","66.67","5","$54.47"
"Michael Jordan 1993 Upper Deck #237 Signature Moves","Raw","-37.70","-$1.20","$3.19","$1.99 (02/07/2026)","$2.92","$0.99","$11.00","8.70","25","$72.93"
"Drake Maye 2024 Illusions #59 Trophy Collection Emerald","Raw","-37.78","-$3.03","$8.02","$4.99 (02/07/2026)","$6.32","$0.99","$10.00","-50.00","8","$50.54"
"Jaxon Smith-Njigba 2023 Select #87 Concourse Red & Yellow Die-Cut","Raw","-37.87","-$2.44","$6.44","$4.00 (02/06/2026)","$5.30","$3.00","$8.50","-55.00","9","$47.68"
"Michael Porter Jr. 2018 Optic #182 Base","PSA 10","-37.89","-$4.88","$12.88","$8.00 (02/07/2026)","$10.04","$7.50","$18.26","0.00","6","$60.24"
"Dylan Sampson 2025 Prizm #365 White Disco","Raw","-37.93","-$1.38","$3.63","$2.25 (02/07/2026)","$2.92","$1.25","$4.00","100.00","6","$17.49"
"Rome Odunze 2024 Prizm #385 Neon Green Pulsar","Raw","-38.02","-$1.23","$3.23","$2.00 (02/06/2026)","$2.53","$0.99","$3.59","150.00","5","$12.67"
"Michael Jordan 1998 Upper Deck Ovation #C1 Superstars of the Court","Raw","-38.02","-$5.98","$15.73","$9.75 (02/07/2026)","$14.61","$9.75","$20.93","50.00","6","$87.66"
"Kevin Durant 2025 Topps Chrome Sapphire Edition #155 Base","Raw","-38.02","-$12.17","$32.00","$19.83 (02/07/2026)","$23.33","$15.00","$38.00","500.00","6","$140.00"
"Thurman Thomas 1989 Score #211 Base","Raw","-38.02","-$1.96","$5.16","$3.20 (02/06/2026)","$4.06","$1.30","$6.43","-8.33","11","$44.63"
"Colston Loveland 2025 Phoenix #179 Silver","Raw","-38.03","-$1.48","$3.90","$2.42 (02/05/2026)","$2.86","$1.00","$3.90","500.00","6","$17.15"
"Jaxon Smith-Njigba 2023 Select #174 Premier Level Black & Red Die-Cut","Raw","-38.10","-$2.00","$5.25","$3.25 (02/05/2026)","$4.42","$3.25","$5.75","-33.33","6","$26.50"
"Malik Nabers 2024 Optic #5 Light It Up","Raw","-38.13","-$0.61","$1.60","$0.99 (02/07/2026)","$1.29","$0.99","$1.95","-16.67","5","$6.43"
"Amen Thompson 2023 Phoenix #300 Blue Ice","Raw","-38.17","-$1.54","$4.04","$2.50 (02/05/2026)","$3.23","$1.39","$7.75","0.00","5","$16.14"
"Cam Ward 2025 Mosaic #13 Splash - Silver","Raw","-38.23","-$2.63","$6.88","$4.25 (02/07/2026)","$3.82","$1.25","$6.88","75.00","7","$26.76"
"John Elway 1984 Topps #63 Base","PSA 7","-38.27","-$31.00","$81.00","$50.00 (02/04/2026)","$73.17","$50.00","$85.00","0.00","6","$438.99"
"Colston Loveland 2025 Mosaic #275 Rookie Variation","Raw","-38.27","-$0.62","$1.62","$1.00 (02/07/2026)","$1.54","$0.99","$3.50","-46.15","14","$21.61"
"Jahmyr Gibbs 2022 Bowman Chrome University #52BF-19 1952 Bowman","Raw","-38.28","-$1.27","$3.31","$2.04 (02/06/2026)","$3.05","$0.99","$9.99","150.00","5","$15.26"
"Jaxon Smith-Njigba 2023 Prizm #390 Lazer","Raw","-38.33","-$4.97","$12.97","$8.00 (02/07/2026)","$15.46","$4.25","$25.63","11.11","20","$309.20"
"Stephen Curry 2025 Topps Chrome #201 Basketball Refractor","Raw","-38.33","-$2.88","$7.50","$4.63 (02/07/2026)","$5.72","$1.25","$17.50","200.00","12","$68.63"
"Danny Wolf 2025 Topps Chrome #AD-18 Advisory","Raw","-38.33","-$5.75","$15.00","$9.25 (02/07/2026)","$11.35","$8.50","$15.00","900.00","10","$113.51"
"Dylan Harper 2025 Topps #NA-DH New Applicants Autographs","Raw","-38.40","-$44.06","$114.75","$70.69 (02/07/2026)","$92.64","$70.69","$127.00","-16.67","5","$463.19"
"Shedeur Sanders 2025 Mosaic #302 Purple Scope","Raw","-38.41","-$4.99","$12.99","$8.00 (02/06/2026)","$14.41","$8.00","$22.50","20.00","6","$86.49"
"Bo Nix 2024 Select #221 Club Level Black & Red Shock","Raw","-38.46","-$5.00","$13.00","$8.00 (02/03/2026)","$9.60","$6.00","$13.00","66.67","5","$48.00"
"Jared McCain 2024 Prizm #222 Orange Ice","Raw","-38.48","-$1.41","$3.66","$2.25 (02/07/2026)","$3.96","$2.25","$5.30","700.00","8","$31.67"
"Devin Booker 2021 Hoops #213 SLAM","Raw","-38.57","-$1.35","$3.50","$2.15 (02/06/2026)","$3.13","$1.65","$6.50","50.00","6","$18.80"
"Michael Jordan 1989 Hoops #200 Base","Raw","-38.62","-$2.65","$6.86","$4.21 (02/07/2026)","$5.99","$0.99","$20.64","-25.93","60","$359.60"
"Clyde Drexler 1988 Fleer #92 Base","Raw","-38.67","-$1.26","$3.25","$1.99 (02/05/2026)","$2.62","$1.99","$3.99","100.00","6","$15.73"
"Kobe Bryant 1997 Topps Chrome #171 Base","Raw","-38.75","-$15.50","$40.00","$24.50 (02/07/2026)","$38.90","$24.50","$50.00","-28.57","5","$194.49"
"Colston Loveland 2025 Donruss #18 Rated Rookies Retro","Raw","-38.75","-$0.87","$2.25","$1.38 (02/07/2026)","$2.08","$0.99","$5.00","0.00","31","$64.50"
"Shai Gilgeous-Alexander 2025 Topps Chrome Sapphire Edition #141 Base","Raw","-38.80","-$30.17","$77.77","$47.60 (02/07/2026)","$54.58","$33.00","$77.77","160.00","13","$709.56"
"Cooper Flagg 2025 Topps Chrome #XW-8 Xs & Whoas - Refractor","Raw","-38.80","-$29.49","$76.00","$46.51 (02/06/2026)","$63.40","$46.00","$84.00","-13.33","13","$824.14"
"LeBron James 2025 Topps Chrome Sapphire Edition #127 Base","Raw","-38.85","-$81.00","$208.50","$127.50 (02/07/2026)","$163.37","$127.50","$208.50","40.00","7","$1143.56"
"Colston Loveland 2025 Mosaic #304 Silver","Raw","-38.87","-$2.07","$5.32","$3.25 (02/06/2026)","$4.23","$2.75","$5.50","11.11","10","$42.26"
"Collin Murray-Boyles 2025 Topps Chrome #259 Refractor","Raw","-38.89","-$0.63","$1.62","$0.99 (02/07/2026)","$2.43","$0.99","$9.99","-21.43","22","$53.39"
"Jayden Daniels 2024 Mosaic #302 Reactive Blue","Raw","-38.95","-$9.57","$24.57","$15.00 (02/07/2026)","$11.37","$6.50","$24.57","166.67","8","$90.95"
"Tyler Warren 2025 Mosaic #281 Rookie Variation - Silver","Raw","-38.95","-$1.40","$3.59","$2.19 (02/03/2026)","$2.88","$0.99","$7.67","200.00","9","$25.91"
"Cade Cunningham 2021 Select #11 Concourse Orange Flash","Raw","-38.96","-$1.75","$4.50","$2.75 (02/07/2026)","$4.77","$2.75","$7.50","20.00","6","$28.61"
"Tim Duncan 1997 Topps Stadium Club #201 Base","Raw","-38.98","-$1.15","$2.95","$1.80 (02/07/2026)","$3.46","$1.50","$7.00","-12.50","7","$24.19"
"Art Monk 1981 Topps #194 Base","Raw","-39.03","-$2.68","$6.86","$4.18 (02/06/2026)","$6.24","$2.49","$15.00","66.67","25","$156.09"
"Justin Jefferson 2020 Chronicles #CR-11 Crown Royale","Raw","-39.07","-$3.91","$10.00","$6.09 (02/03/2026)","$6.65","$4.55","$10.00","600.00","7","$46.56"
"TreVeyon Henderson 2025 Donruss #332 Base","Raw","-39.16","-$0.74","$1.90","$1.16 (02/07/2026)","$1.66","$0.99","$3.00","16.67","21","$34.93"
"Tyler Warren 2025 Prizm #339 White Disco","Raw","-39.18","-$3.33","$8.50","$5.17 (02/07/2026)","$6.70","$3.25","$10.00","10.00","22","$147.36"
"Marques Johnson 1986 Fleer #54 Base","Raw","-39.21","-$2.58","$6.58","$4.00 (02/06/2026)","$5.29","$4.00","$9.50","-40.00","6","$31.74"
"Omarion Hampton 2025 Prizm #9 Prizm Flashback Rookies - Silver","Raw","-39.23","-$3.93","$10.01","$6.08 (02/07/2026)","$6.65","$5.00","$10.01","0.00","5","$33.26"
"Luther Burden III 2025 Mosaic #383 Base","Raw","-39.26","-$0.64","$1.63","$0.99 (02/05/2026)","$1.33","$0.99","$1.69","25.00","5","$6.64"
"Dillon Gabriel 2025 Prizm #372 Silver","Raw","-39.29","-$2.75","$7.00","$4.25 (02/07/2026)","$8.09","$3.00","$12.75","175.00","11","$88.98"
"Patrick Mahomes II 2024 Prizm #138 Lazer","Raw","-39.29","-$1.38","$3.50","$2.13 (02/05/2026)","$4.45","$2.00","$10.51","150.00","5","$22.26"
"Drake Maye 2024 Select #27 Concourse Red & Blue Shock","Raw","-39.30","-$12.63","$32.13","$19.50 (02/07/2026)","$31.09","$16.30","$42.00","-26.67","22","$684.00"
"Sam Darnold 2018 Rookies & Stars #103 Base","Raw","-39.37","-$1.40","$3.55","$2.15 (02/06/2026)","$3.03","$1.99","$6.25","-34.78","15","$45.44"
"Shedeur Sanders 2025 Donruss #12 Rookie Gridiron Kings","Raw","-39.38","-$1.18","$2.99","$1.81 (02/06/2026)","$2.14","$0.99","$3.66","-8.33","11","$23.54"
"LeBron James 2025 Topps #150 Blackout Variation","Raw","-39.38","-$2.56","$6.50","$3.94 (02/07/2026)","$4.83","$2.00","$8.00","-41.18","10","$48.29"
"LeBron James 2025 Topps Chrome #127 RayWave Refractor","Raw","-39.47","-$2.96","$7.50","$4.54 (02/07/2026)","$5.19","$0.99","$10.40","18.18","13","$67.45"
"Caleb Williams 2024 Optic #1 Light It Up","Raw","-39.48","-$2.12","$5.37","$3.25 (02/07/2026)","$3.65","$0.99","$10.00","91.30","44","$160.64"
"Emeka Egbuka 2025 Optic #265 Holo","Raw","-39.59","-$5.39","$13.62","$8.23 (02/07/2026)","$11.06","$2.25","$18.00","-20.00","8","$88.47"
"Jaxson Dart 2025 Optic #2 Rookie Recruits","Raw","-39.61","-$1.64","$4.14","$2.50 (02/07/2026)","$3.60","$1.00","$6.56","100.00","14","$50.40"
"Mike Gminski 1986 Fleer #38 Base","Raw","-39.67","-$2.38","$6.00","$3.62 (02/07/2026)","$4.03","$0.99","$6.05","50.00","6","$24.16"
"Phil Hubbard 1986 Fleer #48 Base","Raw","-39.68","-$3.13","$7.88","$4.75 (02/07/2026)","$5.91","$3.50","$12.20","0.00","7","$41.34"
"Jayden Daniels 2024 Phoenix #198 Orange","Raw","-39.71","-$3.38","$8.50","$5.13 (02/07/2026)","$8.88","$4.25","$23.00","0.00","6","$53.25"
"Drake Maye 2024 Optic #7 Light It Up","Raw","-39.72","-$3.10","$7.81","$4.71 (02/07/2026)","$7.64","$1.00","$12.77","1.37","74","$565.41"
"Woody Marks 2025 Prizm #395 White Disco","Raw","-39.74","-$1.06","$2.66","$1.60 (02/06/2026)","$2.24","$0.99","$5.00","-25.00","6","$13.45"
"Keyonte George 2023 Mosaic #22 Elevate","Raw","-39.88","-$0.66","$1.66","$1.00 (02/07/2026)","$1.73","$1.00","$2.66","66.67","5","$8.65"
"VJ Edgecombe 2025 Topps #NS-3 New School","Raw","-39.88","-$1.99","$4.99","$3.00 (02/07/2026)","$3.41","$0.99","$6.39","0.00","10","$34.10"
"Hugo Gonzalez 2025 Topps Silver Pack #TC-HG 1980-81 Topps Chrome","Raw","-39.94","-$2.00","$5.00","$3.00 (02/07/2026)","$3.91","$3.00","$6.00","-44.44","5","$19.53"
"Stephen Curry 2025 Topps Chrome #201 Pulsar Refractor","Raw","-39.97","-$2.66","$6.66","$4.00 (02/07/2026)","$5.46","$2.00","$10.00","60.00","16","$87.38"
"Joe Burrow 2020 Donruss #301 Base","Raw","-40.00","-$4.00","$10.00","$6.00 (02/06/2026)","$10.75","$6.00","$12.99","-53.85","6","$64.49"
"Ashton Jeanty 2025 Mosaic #18 Notoriety","Raw","-40.00","-$1.00","$2.50","$1.50 (02/07/2026)","$2.50","$0.99","$10.00","14.29","8","$20.02"
"Bijan Robinson 2023 Prizm Draft Picks #115 Red Ice","Raw","-40.00","-$2.00","$5.00","$3.00 (02/06/2026)","$3.71","$2.66","$5.00","150.00","5","$18.53"
"Colston Loveland 2025 Mosaic #304 Green","Raw","-40.00","-$1.00","$2.50","$1.50 (02/07/2026)","$2.22","$0.99","$3.50","0.00","10","$22.23"
"Dylan Harper 2025 Topps #8B-32 8-Bit Ballers","Raw","-40.00","-$0.75","$1.88","$1.13 (02/07/2026)","$2.17","$0.99","$8.97","-13.33","13","$28.18"
"VJ Edgecombe 2025 Topps Chrome #INS-13 Instinct - Refractor","Raw","-40.00","-$6.00","$15.00","$9.00 (02/07/2026)","$10.10","$5.00","$15.00","-12.50","7","$70.71"
"Ben Saraf 2025 Topps #CM-BS Contemporary Marks","Raw","-40.00","-$2.57","$6.42","$3.85 (02/06/2026)","$5.70","$3.85","$7.50","-25.00","6","$34.20"
"Caitlin Clark 2022 Bowman Best University #50 Base","Raw","-40.03","-$6.00","$15.00","$9.00 (02/07/2026)","$10.51","$3.00","$23.28","400.00","10","$105.10"
"Pat Bryant 2025 Prizm #409 Rookie Variation - Silver","Raw","-40.04","-$2.00","$5.00","$3.00 (02/06/2026)","$3.80","$1.99","$5.99","125.00","9","$34.23"
"Michael Jordan 1993 Topps #64 50 Point Club - Gold","Raw","-40.10","-$4.01","$10.00","$5.99 (02/05/2026)","$8.00","$2.00","$14.00","0.00","5","$39.99"
"Deion Sanders 1989 Pro Set #486 Base","Raw","-40.18","-$1.18","$2.94","$1.76 (02/07/2026)","$2.26","$0.99","$4.99","0.00","15","$33.94"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct","Raw","-40.19","-$0.77","$1.91","$1.14 (02/07/2026)","$1.64","$0.99","$3.95","84.62","24","$39.33"
"LeBron James 2025 Topps Chrome #127 Refractor","Raw","-40.22","-$3.48","$8.66","$5.18 (02/07/2026)","$8.20","$0.99","$20.00","-3.92","98","$803.79"
"Jayden Daniels 2024 Prizm #3 Prizmatic - Green Wave","Raw","-40.24","-$4.13","$10.25","$6.13 (02/06/2026)","$6.46","$2.25","$15.00","40.00","7","$45.25"
"Jaxon Smith-Njigba 2023 Mosaic #ND-12 NFL Debut - Mosaic","Raw","-40.29","-$2.05","$5.10","$3.04 (02/07/2026)","$4.26","$1.83","$5.95","-60.00","6","$25.54"
"Jaxon Smith-Njigba 2023 Select #259 Club Level","Raw","-40.30","-$0.94","$2.34","$1.40 (02/07/2026)","$2.22","$0.99","$9.99","-56.25","14","$31.04"
"Norm Nixon 1986 Fleer #80 Base","Raw","-40.32","-$2.79","$6.91","$4.13 (02/07/2026)","$6.48","$3.08","$10.00","50.00","9","$58.30"
"Drake Maye 2024 Select #113 Premier Level Black & Gold Shock","Raw","-40.32","-$12.50","$31.00","$18.50 (02/07/2026)","$31.22","$18.50","$49.75","0.00","8","$249.75"
"Derik Queen 2025 Topps #213 Blackout Variation","Raw","-40.37","-$2.62","$6.49","$3.87 (02/07/2026)","$5.04","$1.75","$19.99","128.57","16","$80.57"
"Michael Jordan 1991 Fleer #2 Pro-Visions","Raw","-40.38","-$3.84","$9.50","$5.66 (02/07/2026)","$7.29","$0.99","$19.99","53.85","40","$291.52"
"Julius Erving 1981 Topps #30 Base","Raw","-40.40","-$4.29","$10.62","$6.33 (02/07/2026)","$6.86","$3.25","$10.62","18.18","13","$89.24"
"Jayden Daniels 2024 Select #23 Select Numbers","Raw","-40.40","-$0.78","$1.94","$1.15 (02/06/2026)","$1.55","$0.97","$3.00","-29.41","12","$18.64"
"Colston Loveland 2025 Donruss #ESR-CLD The Elite Series Rookies","Raw","-40.40","-$1.01","$2.50","$1.49 (02/06/2026)","$1.75","$0.99","$3.00","-27.78","13","$22.76"
"Drake Maye 2024 Prizm Draft Picks #103 Purple Wave","Raw","-40.41","-$9.49","$23.49","$14.00 (02/07/2026)","$18.83","$11.50","$29.99","0.00","6","$112.98"
